Ticker,Ano,Pregoes_Ano,Volatilidade_Anual,Retorno_Anual,Volume_Financeiro_Medio_Diario,Negocios_Medio_Diario,Liquidez_Anual_Log,Amplitude_Intradiaria_Media,Max_Drawdown_Anual,Beta_Ibov_Anual,Retorno_Ibov,Target_Venceu,Retorno_Ano_Anterior,CD_CVM,CNPJ_CIA,DENOM_CIA,Nome_Pregao,Setor,Subsetor,Segmento_Setorial,Segmento_Listagem,ROIC,F_Score,DivLiq_EBITDA,ROE,FCF,ROA,Margem_Bruta,Giro_Ativo,Log_Ativo_Total,Crescimento_Receita,Margem_Liquida,Divida_Ativo,Eh_Estatal,Segmento_Novo_Mercado,Segmento_Nivel_1,Segmento_Nivel_2,Segmento_Bovespa_Mais,Segmento_Bovespa_Mais_Nivel_2,Segmento_Tradicional,Selic_Media,IPCA_Anual,ROE_Premio_Risco,ROIC_Premio_Risco,ROE_Ajustado_Selic,Custo_Divida_Real,Setor_Bens_Industriais,Setor_Comunicacoes,Setor_Consumo_Ciclico,Setor_Consumo_Nao_Ciclico,Setor_Financeiro,Setor_Materiais_Basicos,Setor_Nao_Classificado,Setor_Petroleo_Gas_E_Biocombustiveis,Setor_Saude,Setor_Tecnologia_Da_Informacao,Setor_Utilidade_Publica
WEGE3.SA,2015,246,0.568900535908899,-0.5114379084967319,27577105.093495935,5481.260162601626,22.63782799692243,0.02727708366486646,-0.5787106446776611,0.10744995503811537,-0.1331213630091791,0,-0.017971758664955817,5410,84429695000111,WEG S.A.,WEG,Bens Industriais,Máquinas e Equipamentos,"Motores, Compressores e Outros",Novo Mercado,0.06759570318510132,4,1.6195649452404284,0.18779300396682294,475374.0,0.08106171696312481,0.2833500489686663,0.6843806710649291,16.47307710174665,0.2448189632710209,0.11844536292497697,0.3613191589884992,0,1,0,0,0,0,0,0.13473287671232875,0.10673497995621717,0.05306012725449419,-0.06713717352722744,1.3938172222640512,0.2182086440946881,1,0,0,0,0,0,0,0,0,0,0
ABEV3.SA,2016,249,0.21856006083852456,-0.08123249299720026,247469814.60240963,25818.66265060241,24.8442520678137,0.020408680564124995,-0.21097256857855362,0.47417932274272045,0.389319492502886,0,0.09174311926605627,23264,7526557000100,AMBEV S.A.,AMBEV S/A,Consumo não Cíclico,Bebidas,Cervejas e Refrigerantes,Tradicional,0.21684479565554463,4,-0.14505757914665615,0.26894464380425376,8211842.0,0.14964692033238275,0.6342758249914956,0.543914476732729,18.244437703489197,-0.023920732602241077,0.2751295042399044,0.06436329595475114,0,0,0,0,0,0,1,0.14178961748633878,0.06288055054224473,0.12715502631791498,0.07505517816920584,1.89678658121894,-0.02056765866069869,0,0,0,1,0,0,0,0,0,0,0
AGRO3.SA,2016,249,0.26981934769254845,0.0018132366273782008,1004706.1164658634,214.30522088353413,19.33765853574679,0.0242108559094627,-0.27091327705295465,0.13712904655849162,0.389319492502886,0,0.21342134213421193,20036,7628528000159,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,BRASILAGRO,Consumo não Cíclico,Agropecuária,Agricultura,Novo Mercado,-0.021012903061614026,3,-1.8241806554756195,0.015410741747629426,144436.0,0.012386222377915689,0.031315390201986065,0.1629341240895154,13.657135969983793,-0.6287186469638113,0.07601981750066514,0.11697903644750207,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.12637887573870935,-0.1628025205479528,0.10868737796767261,-0.2586498773658668,0,0,0,1,0,0,0,0,0,0,0
ALPA4.SA,2016,249,0.3615357023572533,0.4058988764044962,5367494.803212851,1754.1646586345382,21.01332473775244,0.037052761328643546,-0.1852173913043479,0.34982828797163035,0.389319492502886,1,-0.0179310344827589,10456,61079117000105,ALPARGATAS S.A.,ALPARGATAS,Consumo Cíclico,"Tecidos, Vestuário e Calçados",Calçados,Nivel 1,0.11726741003971149,5,0.42623051468953704,0.175029492934524,220083.0,0.09560074795375632,0.4440317245148732,1.0720117015842194,15.145777541851688,-0.017412888300138575,0.08917882875016896,0.1567069939810452,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,0.03323987544818521,-0.024522207446627295,1.2344309550830674,0.06043506163883476,0,0,1,0,0,0,0,0,0,0,0
ALUP11.SA,2016,249,0.3404139376325235,0.3003802281368826,5407619.413654619,1381.991967871486,21.020772416741856,0.03127923852253582,-0.21052631578947367,0.5655016615688568,0.389319492502886,0,-0.25453514739229033,21490,8364948000138,ALUPAR INVESTIMENTO S/A,ALUPAR,Utilidade Pública,Energia Elétrica,Energia Elétrica,Nivel 2,0.0897878573161556,7,3.184923573117843,0.06819326207251683,1130235.0,0.03038240172215037,0.781053808989639,0.15188766843717805,16.140835333431212,0.040341225221099404,0.20003205023004728,0.4464956552790171,0,0,0,1,0,0,0,0.14178961748633878,0.06288055054224473,-0.07359635541382195,-0.05200176017018318,0.480946794846154,0.4515890951556023,0,0,0,0,0,0,0,0,0,0,1
ANIM3.SA,2016,249,0.5472052545946388,-0.012318840579707224,2339427.1606425704,842.8594377510041,20.182869552401897,0.048701994828750456,-0.2925925925925925,0.7670937426878,0.389319492502886,0,-0.6096181046676092,23248,9288252000132,ANIMA HOLDING S.A.,ANIMA,Consumo Cíclico,Diversos,Serviços Educacionais,Novo Mercado,0.036531987794624424,4,6.0272780759150635,0.03279103716894345,122084.0,0.01501961304231287,0.363222251607086,0.6920291212607684,14.143268506659282,0.12119025939156218,0.0217037297721655,0.2720981776154806,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.10899858031739533,-0.10525762969171436,0.2312654321964217,0.8546054528677929,0,0,1,0,0,0,0,0,0,0,0
BEEF3.SA,2016,249,0.30999435837038025,-0.08646616541353513,9739863.261044176,3405.4377510040163,21.609190533490043,0.033122872489422535,-0.3238021638330757,0.30384324294690873,0.389319492502886,0,0.343434343434345,20931,67620377000114,MINERVA S.A.,MINERVA,Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,Novo Mercado,0.07965021490468407,5,4.446235904512585,0.37326626659030354,402506.0,0.021750952211080785,0.1953991586405173,1.0769628987042072,16.008185802761876,0.013005316543754161,0.020196565951576744,0.7620928909757937,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,0.23147664910396476,-0.06213940258165471,2.632535958609714,0.630430088154865,0,0,0,1,0,0,0,0,0,0,0
BRAP4.SA,2016,249,0.6532921696693323,1.9759519038076152,27117132.646586344,7231.349397590361,22.63312918368893,0.05338623970924611,-0.34736842105263155,1.6847448936602907,0.389319492502886,1,-0.6510489510489514,18724,3847461000192,BRADESPAR S.A.,BRADESPAR,Materiais Básicos,Mineração,Minerais Metálicos,Nivel 1,0.05455466352107075,2,1.4186038778329155,0.07955124775104971,,0.06123595981207387,,0.0,16.145420698089573,,,0.1506505243690849,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.06223836973528907,-0.08723495396526804,0.5610512896595857,0.20114330120256596,0,0,0,0,0,1,0,0,0,0,0
BRKM5.SA,2016,249,0.4471402763404055,0.24004344677769818,41115908.638554215,8342.232931726907,23.04935857263367,0.03847747257158295,-0.34257925072046114,0.5917064931602553,0.389319492502886,0,0.5782857142857152,4820,42150391000170,BRASKEM S.A.,BRASKEM,Materiais Básicos,Químicos,Petroquímicos,Nivel 1,0.15678819989496154,5,2.7942384175955057,-0.23912919666881693,4746292.0,-0.007940125488763418,0.2669388260168243,0.9197662198519309,17.763322471556485,0.00805769583636367,-0.008632764845442642,0.45021678210606564,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.3809188141551557,0.014998582408622757,-1.6865071005065422,0.3961939963964993,0,0,0,0,0,1,0,0,0,0,0
CMIG4.SA,2016,249,0.6173026979778067,0.25774877650897365,53773174.281124495,13966.301204819278,23.317738178009506,0.05052386499444481,-0.36352800953516096,1.509907797871266,0.389319492502886,0,-0.5334855403348556,2453,17155730000164,CIA ENERGETICA DE MINAS GERAIS - CEMIG,CEMIG,Utilidade Pública,Energia Elétrica,Energia Elétrica,Nivel 1,0.04237720244873211,4,7.857740048019021,0.025848493135073983,1093540.0,0.007953543847438994,0.23139112547526572,0.44658677438994754,17.554033478748156,-0.11833223895818053,0.017809626938244647,0.3611031754250354,1,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.1159411243512648,-0.09941241503760667,0.18230173402904093,1.1141459557157023,0,0,0,0,0,0,0,0,0,0,1
CPFE3.SA,2016,249,0.2716452288756802,0.6607378129117252,38972741.69879518,7053.088353413655,22.995825925495552,0.02359649339758079,-0.10591133004926123,0.622516041171994,0.389319492502886,1,-0.1790156841535956,18660,2429144000193,CPFL ENERGIA S.A.,CPFL ENERGIA,Utilidade Pública,Energia Elétrica,Energia Elétrica,Novo Mercado,0.05770039513020713,6,5.602989886101762,0.08685181093234644,4508509.0,0.02136267033983929,0.22530347153573846,0.4532046341238546,17.557243172991154,-0.05413179705361843,0.047136919464952264,0.5227287041291322,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.054937806553992344,-0.08408922235613164,0.6125399903890317,0.7944457927301937,0,0,0,0,0,0,0,0,0,0,1
CPLE3.SA,2016,249,0.47030790250032917,0.19249999999999856,833184.9236947792,136.30923694779116,19.15046379502871,0.03421977728349016,-0.23538895606610244,1.1458683444296627,0.389319492502886,0,-0.35742971887550146,14311,76483817000120,CIA PARANAENSE DE ENERGIA - COPEL,COPEL,Utilidade Pública,Energia Elétrica,Energia Elétrica,Novo Mercado,0.05623026449712635,4,3.842777415217049,0.06325448950825993,1472508.0,0.031499093667918227,0.21887437505500218,0.43049428358726194,17.231077862615823,-0.1104266386549658,0.07316959799196336,0.290367395452926,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.07853512797807885,-0.08555935298921244,0.44611510087721623,0.5448659397887671,0,0,0,0,0,0,0,0,0,0,1
CSAN3.SA,2016,249,0.3454878592844585,0.51388888888889,35543072.69879518,5277.44578313253,22.903708731010006,0.03521880256586304,-0.1891274554591138,0.7319235462664619,0.389319492502886,1,-0.12651646447140463,19836,50746577000115,COSAN S.A.,COSAN,"Petróleo, Gás e Biocombustíveis","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",Novo Mercado,0.09250482527555297,5,1.8426082477068522,0.09600189541859276,1817309.0,0.03795206922358378,0.3918485962157805,0.2762578842526816,17.122391033029572,-0.10768086374887732,0.13737913517382405,0.33473209667357257,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.04578772206774602,-0.04928479221078581,0.6770728147837933,0.26126271861952755,0,0,0,0,0,0,0,1,0,0,0
CSMG3.SA,2016,249,0.40438211194536056,1.3548387096774208,11197441.409638554,1367.7469879518073,21.74864876142304,0.04087888059860642,-0.2849315068493151,0.7261131190734876,0.389319492502886,1,-0.3844320889594923,19445,17281106000103,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,COPASA,Utilidade Pública,Água e Saneamento,Água e Saneamento,Novo Mercado,0.056298971721377426,7,3.4931661260035005,0.0730949290762291,780436.0,0.03965852966540887,0.38396354957691475,0.36838383186049833,16.20862003344533,0.05174275760216082,0.10765545671512258,0.31339858000210274,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.06869468841010969,-0.08549064576496135,0.5155167943327845,0.49529468882227223,0,0,0,0,0,0,0,0,0,0,1
CSNA3.SA,2016,249,0.8301126504588051,1.712500000000003,69359515.63453816,12500.265060240963,23.572266803580376,0.06375583777838319,-0.5336749633967789,2.168939108886651,0.389319492502886,1,-0.2831541218637995,4030,33042730000104,CIA SIDERURGICA NACIONAL,SID NACIONAL,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,Tradicional,0.03394569367537631,3,13.143238981102826,-0.12658194079209742,-1352776.0,-0.021170335218018237,0.2629261420043876,0.38839279395034015,17.60318556545076,0.11851777593470117,-0.054507538625253364,0.6894342056596352,0,0,0,0,0,0,1,0.14178961748633878,0.06288055054224473,-0.2683715582784362,-0.10784392381096247,-0.8927447794567427,1.8635748276621067,0,0,0,0,0,1,0,0,0,0,0
CVCB3.SA,2016,249,0.39303942355119387,0.7555555555555578,15016313.257028112,2360.0963855421687,22.04210061531259,0.03710477026751477,-0.17760617760617758,0.6573717709585937,0.389319492502886,1,-0.12903225806451712,23310,10760260000119,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,CVC BRASIL,Consumo Cíclico,Viagens e Lazer,Viagens e Turismo,Novo Mercado,0.2870370480353494,3,0.5405596713438713,0.24778067630290718,104897.0,0.05339275676302544,1.0,0.31964899957307186,15.018011279307535,0.2064342160319046,0.1670355822615983,0.088039432416915,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,0.1059910588165684,0.14524743054901063,1.7475234131778405,0.07664574902838851,0,0,1,0,0,0,0,0,0,0,0
CYRE3.SA,2016,249,0.4156840486484784,0.36933333333333507,26226320.40562249,7650.9357429718875,22.599726956715113,0.037039219206601276,-0.25108225108225113,0.9907063835550934,0.389319492502886,0,-0.3218806509945761,14460,73178600000118,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,CYRELA REALT,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,0.015492218857619606,3,12.16516304347826,0.02236704162800946,65865.0,0.012740390139514477,0.3325257956192044,0.2689723030861304,16.29034161905467,-0.26395425764031194,0.047366922145269164,0.2881945072850752,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.11942257585832933,-0.12629739862871917,0.15774809202912543,1.7248938145937276,0,0,1,0,0,0,0,0,0,0,0
DIRR3.SA,2016,249,0.4541005413099078,0.2991452991452981,2971511.3413654617,1500.5461847389558,20.422034148311734,0.044065027670378315,-0.3517665130568357,0.8395605399373189,0.389319492502886,0,-0.567200986436498,21350,16614075000100,DIRECIONAL ENGENHARIA S.A.,DIRECIONAL,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,0.0007357707067609346,2,160.23149712740792,-0.00678830136807564,117571.0,-0.0029004097299430505,0.11508838225786737,0.3320673280409373,15.223998802693751,-0.13474904385066805,-0.008734402589541985,0.2217387934324865,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.14857791885441443,-0.14105384677957786,-0.047875870521547056,22.719162686958562,0,0,1,0,0,0,0,0,0,0,0
ECOR3.SA,2016,249,0.43965278188023693,0.6188605108054981,24926477.10441767,9859.81124497992,22.548894030644675,0.04149185815071003,-0.29166666666666663,1.0900440128967903,0.389319492502886,1,-0.5225140712945591,19453,4149454000180,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,ECORODOVIAS,Bens Industriais,Transporte,Exploração de Rodovias,Novo Mercado,0.09288923271341334,4,5.604793975766716,-1.6847909429269563,1100030.0,-0.1460794405069989,0.45371608867598257,0.42841460476387416,15.70309643736319,-0.02472190400478228,-0.3409767988360535,0.7466236747182174,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-1.8265805604132952,-0.04890038477292544,-11.882329417309299,0.7947015939136987,1,0,0,0,0,0,0,0,0,0,0
ENEV3.SA,2016,249,102.95063670646164,83.99999999999997,370009.5863453815,207.5140562248996,18.338737100644998,0.06216274651895516,-0.3145161290322581,11.484319606173012,0.389319492502886,1,-0.6500000000000001,21237,4423567000121,ENEVA S.A,ENEVA,Utilidade Pública,Energia Elétrica,Energia Elétrica,Novo Mercado,0.03922384889666,5,7.944075147346863,-0.024126675367478364,671505.0,-0.010434463505920668,0.3387069680788789,0.20857759673670495,16.153518005626676,0.422979087113213,-0.05002677022447655,0.47712225513439366,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.16591629285381715,-0.10256576858967878,-0.17015826543013937,1.126387376425042,0,0,0,0,0,0,0,0,0,0,1
ENGI11.SA,2016,193,0.31711977695263244,0.3271428571428563,9845138.911917098,1047.7564766839378,21.365178569282072,0.022734631622881737,-0.22773146116717846,0.29148069907246665,0.389319492502886,0,-0.02874902874902896,15253,864214000106,ENERGISA S.A.,ENERGISA,Utilidade Pública,Energia Elétrica,Energia Elétrica,Nivel 2,0.059541579484998414,5,6.096023657976731,0.03241476450757494,905946.0,0.007727033454828041,0.15465702907407228,0.589861717780013,16.812383231015506,-0.010425944250293043,0.013099737145019831,0.37976129236541106,0,0,0,1,0,0,0,0.14178961748633878,0.06288055054224473,-0.10937485297876384,-0.08224803800134037,0.22861169302962578,0.8643528626521924,0,0,0,0,0,0,0,0,0,0,1
EQTL3.SA,2016,249,0.23598514772198162,0.5887850467289726,54500531.072289154,5747.136546184739,23.331173900570064,0.027381984724921794,-0.11292588689848959,0.49475229467329784,0.389319492502886,1,0.2361010830324901,20010,3220438000173,EQUATORIAL S.A.,EQUATORIAL,Utilidade Pública,Energia Elétrica,Energia Elétrica,Novo Mercado,0.08016659561109406,4,3.319555667520826,0.1461951475946628,867699.0,0.05008727439463498,0.2702127881646557,0.5592439829192547,16.470126296821245,0.09640763706644835,0.08956247348997715,0.3399784943514268,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,0.004405530108324007,-0.061623021875244724,1.0310708935282125,0.47067852832238594,0,0,0,0,0,0,0,0,0,0,1
EVEN3.SA,2016,249,0.3611846661560292,-0.10194174757281482,3833514.2730923695,2304.590361445783,20.676745402740003,0.03628000554685659,-0.30612244897959195,0.7229752234290573,0.389319492502886,0,-0.24264705882352933,20524,43470988000165,EVEN CONSTRUTORA E INCORPORADORA S.A.,EVEN,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,-0.004006646241947808,3,-70.77673097053986,0.000772178746978768,65074.0,0.0003722062365267021,0.1932690718999844,0.3473170366246553,15.428686276090938,-0.209523692911604,0.0010716613274831793,0.3959114699097758,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.14101743873936,-0.14579626372828658,0.005445947035248659,-10.035405611246354,0,0,1,0,0,0,0,0,0,0,0
EZTC3.SA,2016,249,0.3802664760344139,0.22648902821316508,8693749.21686747,2577.3654618473897,21.495567741500597,0.03572472892066399,-0.22331691297208545,0.8718071798293566,0.389319492502886,0,-0.4199999999999996,20770,8312229000173,EZ TEC EMPREEND. E PARTICIPACOES S.A.,EZTEC,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,0.034629032126929166,3,1.4875407510712988,0.08093515252531894,347027.0,0.06547275227413958,0.47202071905030696,0.16274179397155708,15.07288174941447,-0.2973317795626766,0.40231062148413127,0.10052571480576139,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.060854464961019844,-0.10716058535940962,0.5708115584211723,0.21091783408974055,0,0,1,0,0,0,0,0,0,0,0
FESA4.SA,2016,249,0.36343072939097065,0.09915014164305913,1421807.3815261044,476.4136546184739,19.68489232343019,0.03538483263232115,-0.26492146596858646,0.38409958563294827,0.389319492502886,0,-0.18757192174913595,3069,15141799000103,CIA FERRO LIGAS DA BAHIA - FERBASA,FERBASA,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,Nivel 1,0.002274635187387288,4,-31.788741171582885,0.051317034072860465,278988.0,0.042024106851992614,0.15847590758232877,0.6612818378156634,14.32089399988597,0.1708170000961302,0.0635494647649874,0.023750316719151555,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.09047258341347832,-0.13951498229895148,0.3619237782188444,-4.507313451090966,0,0,0,0,0,1,0,0,0,0,0
FLRY3.SA,2016,249,0.31099162896095367,1.2281249999999937,15317944.903614458,2423.738955823293,22.06198846533272,0.033776265503108825,-0.17988165680473378,0.3142366943454574,0.389319492502886,1,-0.017199017199016176,21881,60840055000131,FLEURY S.A.,FLEURY,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos","Serviços Médico - Hospitalares, Análises e Diagnósticos",Novo Mercado,0.09445451496908873,7,1.5292293163742603,0.14895179801071157,513870.0,0.07610202873092867,0.28674551419699223,0.6973514714786647,14.916061299950506,0.10615158103601131,0.1091300898377139,0.27680333486369774,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,0.007162180524372785,-0.04733510251725005,1.0505127290089689,0.21682883981760173,0,0,0,0,0,0,0,0,1,0,0
FRAS3.SA,2016,244,0.5230519917218918,0.1368421052631572,285595.68032786885,85.38934426229508,18.059500624074186,0.03585945147053903,-0.19839679358717444,0.42381812388532547,0.389319492502886,0,-0.07317073170731736,6211,88610126000129,FRASLE MOBILITY S.A.,FRAS-LE,Bens Industriais,Material de Transporte,Material Rodoviário,Nivel 1,0.05363377736322032,2,-0.0009086887382378612,0.0831533086171256,-73356.0,0.0534648474928138,0.2855383184171311,0.6759114167465133,13.999751105650185,-0.0712835961445717,0.07910037642235104,0.21306424997338444,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.058636308869213186,-0.08815584012311846,0.5864555535960685,-0.00012884262860889017,1,0,0,0,0,0,0,0,0,0,0
GFSA3.SA,2016,249,0.5091864435011456,-0.2345679012345674,12779405.887550201,4866.566265060241,21.880798414939918,0.04746588970362572,-0.39372822299651566,0.9339600961077307,0.389319492502886,0,0.10454545454545427,16101,1545826000107,GAFISA S.A.,GAFISA,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,-0.08809727297008621,3,-3.376364270086633,-0.6027580055044075,1845028.0,-0.22333514840149563,-0.12396554322494971,0.17575477117569394,15.466107688052517,-0.6008846197934986,-1.2707202592994633,0.3143071068459675,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.7445476229907463,-0.229886890456425,-4.251072936017211,-0.4787333983501252,0,0,1,0,0,0,0,0,0,0,0
GGBR4.SA,2016,249,0.6803667393368048,1.3225806451612856,112483319.12048192,20623.421686746988,24.055768390630806,0.05738232550721216,-0.33293413173652686,1.6616498156380288,0.389319492502886,1,-0.5146137787056362,3980,33611500000119,GERDAU S.A.,GERDAU,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,Nivel 1,-0.024075980753974893,5,-9.48437385416412,-0.1190876343319923,3771016.0,-0.052911202334043575,0.09199396138290504,0.689147429856546,17.81618786005014,-0.13605794291172205,-0.07677776922865062,0.3767398165953301,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.2608772518183311,-0.16586559824031366,-0.8398896650064397,-1.3447857408793633,0,0,0,0,0,1,0,0,0,0,0
GOAU4.SA,2016,249,0.8019474588884925,1.891566265060244,73291983.65461847,12789.084337349397,23.627414693884415,0.06457840060753021,-0.39375000000000004,1.8751431660409972,0.389319492502886,1,-0.8530973451327434,8656,92690783000109,METALURGICA GERDAU S.A.,GERDAU MET,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,Nivel 1,-0.02425751632508889,5,-9.8837972679496,-0.05899830729592622,3580328.0,-0.025162398510461363,0.09199396138290504,0.687589041349555,17.818451748857733,-0.13605794291172205,-0.03659511277415685,0.39074347802275095,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.200787924782265,-0.16604713381142766,-0.41609751363925235,-1.401419833935094,0,0,0,0,0,1,0,0,0,0,0
GRND3.SA,2016,249,0.2733905979601872,0.043942992874108855,4879098.6867469875,1351.4538152610442,20.91792396272014,0.025534897502665146,-0.20676139147476724,0.31382191256174935,0.389319492502886,0,0.10065359477124214,19615,89850341000160,GRENDENE S.A.,GRENDENE,Consumo Cíclico,"Tecidos, Vestuário e Calçados",Calçados,Novo Mercado,0.08654210318030663,5,0.26203846904608175,0.21713785090706245,480003.0,0.19499910873988113,0.4872718649073524,0.628527392418757,14.995340556028635,-0.07158220734012591,0.310247589988827,0.03853071159437215,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,0.07534823342072366,-0.055247514306032156,1.5314086796798316,0.03715433429274976,0,0,1,0,0,0,0,0,0,0,0
HBOR3.SA,2016,249,0.6067218861848871,-0.019108280254776178,1150009.746987952,673.9919678714859,19.47273387590212,0.05525496730017837,-0.5069444444444444,0.7896844281277716,0.389319492502886,0,-0.6694736842105264,20877,49263189000102,HELBOR EMPREENDIMENTOS S.A.,HELBOR,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,-0.01074056584541367,0,-31.776212095904764,-0.055024834136968424,-274758.0,-0.01925798349747536,0.10708195761646382,0.16830074750241641,15.49432172286464,-0.3101157336054257,-0.11442601285653149,0.40514052522960603,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.1968144516233072,-0.15253018333175244,-0.38807378926930236,-4.505536958243108,0,0,1,0,0,0,0,0,0,0,0
HYPE3.SA,2016,249,0.2950973056764062,0.2035928143712591,74074475.73493975,11206.393574297188,23.638034470427936,0.028902586251403718,-0.2943228671106882,0.39141193748991837,0.389319492502886,0,0.303903903903906,21431,2932074000191,HYPERA S.A.,HYPERA,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,Novo Mercado,0.07295470676554892,5,-0.4563691964590577,0.1333137054653019,667654.0,0.10226656135049876,0.7425198715498639,0.28634113035174347,16.256588701674332,0.11232242988599593,0.357149394587057,0.0748913230482901,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.008475912021036869,-0.06883491072078986,0.9402219134849312,-0.06470841379847758,0,0,0,0,0,0,0,0,1,0,0
ITSA4.SA,2016,249,0.362502273354789,0.2034883720930225,171690893.1004016,28806.578313253012,24.47865918134753,0.028313402778180466,-0.1974741676234214,1.0866893611287343,0.389319492502886,0,-0.2673056443024491,7617,61532644000115,ITAUSA S.A.,ITAUSA,Financeiro,Intermediários Financeiros,Bancos,Nivel 1,0.09985365225864572,2,0.15530441122858185,0.1620197715029894,475000.0,0.1391223314130803,0.22317047151696182,0.07941375804811929,17.893386944422478,-0.040532241555783007,1.7518668657990186,0.06289393425957303,0,0,1,0,0,0,0,0.14178961748633878,0.06288055054224473,0.020230154016650626,-0.041935965227693064,1.142677259275347,0.02202055306204168,0,0,0,0,1,0,0,0,0,0,0
JHSF3.SA,2016,249,0.6111359704907648,0.11023622047244075,793199.7630522088,514.4979919678715,19.101283278431666,0.055284746116395105,-0.3354037267080745,0.9134176619074834,0.389319492502886,0,-0.45957446808510516,20605,8294224000165,JHSF PARTICIPACOES S.A.,JHSF PART,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,-0.027300259884657625,0,-9.255659798791706,-0.11437340591786432,,-0.05338055593562851,0.3990087449910678,0.0809512582753576,15.373771169283344,-0.3905122503609573,-0.6594160124608972,0.31329109261032934,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.2561630234042031,-0.1690898773709964,-0.8066416141427565,-1.3123564624543593,0,0,1,0,0,0,0,0,0,0,0
JSLG3.SA,2016,249,0.45157015096717945,0.24722222222222356,806041.5261044176,216.44578313253012,19.117343442830116,0.03552345268113899,-0.25213675213675213,0.5864666001690721,0.389319492502886,0,-0.43529411764705916,22020,52548435000179,JSL S.A.,JSL,Bens Industriais,Transporte,Transporte Rodoviário,Novo Mercado,0.047557652299020356,5,11.48224378136384,-0.30078375799891294,688959.0,-0.020654723640149506,0.19250329813394837,0.7599375218684172,15.99800315053998,0.12512788167839528,-0.02717950232193675,0.7118623541630983,0,1,0,0,0,0,0,0.14178961748633878,0.06288055054224473,-0.4425733754852517,-0.09423196518731843,-2.121338383805803,1.628062953644471,1,0,0,0,0,0,0,0,0,0,0
